e.Experiment_ID	e.Date	e.Time	p.Plate_ID	p.Plate_No	p.Scan_ID	p.Cell_Line	w.Plate_Row	w.Plate_Col	w.Well_ID	w.Well_No	w.drug_ID	w.drug_conc	w.drug_topconc	d.Cell_ID	d.Plate_ID_raw	d.Well_Y	d.Well_X	d.MEASUREMENT_SET_ID	d.Cell_No	d.Fraction_W2	d.Fraction_W3
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	A	12	A12	177	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	B	12	B12	178	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	C	12	C12	179	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	D	12	D12	180	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	E	12	E12	181	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	F	12	F12	182	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	G	12	G12	183	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	H	12	H12	184	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	I	12	I12	185	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	J	12	J12	186	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	K	12	K12	187	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	L	12	L12	188	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	M	12	M12	189	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	N	12	N12	190	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	O	12	O12	191	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	P	12	P12	192	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	A	13	A13	193	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	B	13	B13	194	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	C	13	C13	195	MG132	dose_5	10	10296_90476_90476_0	10296	3	13	20177	168	92.261902	100
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	D	13	D13	196	MG132	dose_4	10	10296_90477_90477_0	10296	4	13	20177	839	96.424316	98.927292
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	E	13	E13	197	MG132	dose_3	10	10296_90478_90478_0	10296	5	13	20177	3686	50.135647	98.507866
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	F	13	F13	198	MG132	dose_2	10	10296_90479_90479_0	10296	6	13	20177	4494	5.607477	93.902985
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	G	13	G13	199	MG132	dose_1	10	10296_90480_90480_0	10296	7	13	20177	5089	4.40165	90.744743
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	H	13	H13	200	DMSO	ctrl	0	10296_90481_90481_0	10296	8	13	20177	5163	8.328491	95.235329
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	I	13	I13	201	Nocodazole	dose_5	10	10296_90482_90482_0	10296	9	13	20177	2563	8.037457	98.088181
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	J	13	J13	202	Nocodazole	dose_4	10	10296_90483_90483_0	10296	10	13	20177	1579	7.663078	98.226723
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	K	13	K13	203	Nocodazole	dose_3	10	10296_90484_90484_0	10296	11	13	20177	2168	6.826568	98.985237
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	L	13	L13	204	Nocodazole	dose_2	10	10296_90485_90485_0	10296	12	13	20177	2257	8.772707	98.404961
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	M	13	M13	205	Nocodazole	dose_1	10	10296_90486_90486_0	10296	13	13	20177	5001	5.138972	93.841232
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	N	13	N13	206	DMSO	ctrl	0	10296_90487_90487_0	10296	14	13	20177	5100	9.470589	95.803925
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	O	13	O13	207	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	P	13	P13	208	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	A	14	A14	209	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	B	14	B14	210	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	C	14	C14	211	MG132	dose_5	10	10296_90499_90499_0	10296	3	14	20177	215	96.279068	99.534882
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	D	14	D14	212	MG132	dose_4	10	10296_90498_90498_0	10296	4	14	20177	1114	94.973068	97.935371
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	E	14	E14	213	MG132	dose_3	10	10296_90497_90497_0	10296	5	14	20177	3860	45.595856	98.549225
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	F	14	F14	214	MG132	dose_2	10	10296_90496_90496_0	10296	6	14	20177	3734	1.44617	89.314407
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	G	14	G14	215	MG132	dose_1	10	10296_90495_90495_0	10296	7	14	20177	3986	3.988961	89.663826
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	H	14	H14	216	DMSO	ctrl	0	10296_90494_90494_0	10296	8	14	20177	4781	5.061703	93.495087
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	I	14	I14	217	Nocodazole	dose_5	10	10296_90493_90493_0	10296	9	14	20177	1252	3.035144	94.568687
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	J	14	J14	218	Nocodazole	dose_4	10	10296_90492_90492_0	10296	10	14	20177	1917	5.164319	98.017738
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	K	14	K14	219	Nocodazole	dose_3	10	10296_90491_90491_0	10296	11	14	20177	1819	8.191314	99.450249
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	L	14	L14	220	Nocodazole	dose_2	10	10296_90490_90490_0	10296	12	14	20177	2695	6.196661	97.513916
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	M	14	M14	221	Nocodazole	dose_1	10	10296_90489_90489_0	10296	13	14	20177	3963	4.213979	90.941208
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	N	14	N14	222	DMSO	ctrl	0	10296_90488_90488_0	10296	14	14	20177	5447	5.709565	94.565819
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	O	14	O14	223	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	P	14	P14	224	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	A	15	A15	225	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	B	15	B15	226	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	C	15	C15	227	Camptothecin	dose_5	10	10296_90500_90500_0	10296	3	15	20177	1294	1.081917	88.485313
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	D	15	D15	228	Camptothecin	dose_4	10	10296_90501_90501_0	10296	4	15	20177	200	6.5	100
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	E	15	E15	229	Camptothecin	dose_3	10	10296_90502_90502_0	10296	5	15	20177	1902	9.568875	89.905365
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	F	15	F15	230	Camptothecin	dose_2	10	10296_90503_90503_0	10296	6	15	20177	1874	4.108858	84.098183
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	G	15	G15	231	Camptothecin	dose_1	10	10296_90504_90504_0	10296	7	15	20177	4360	4.426606	83.463303
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	H	15	H15	232	DMSO	ctrl	0	10296_90505_90505_0	10296	8	15	20177	4313	4.358915	91.444473
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	I	15	I15	233	Brefeldin A	dose_5	10	10296_90506_90506_0	10296	9	15	20177	78	28.205128	97.435898
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	J	15	J15	234	Brefeldin A	dose_4	10	10296_90507_90507_0	10296	10	15	20177	54	24.074074	94.444443
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	K	15	K15	235	Brefeldin A	dose_3	10	10296_90508_90508_0	10296	11	15	20177	361	39.335178	100
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	L	15	L15	236	Brefeldin A	dose_2	10	10296_90509_90509_0	10296	12	15	20177	59	32.203388	100
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	M	15	M15	237	Brefeldin A	dose_1	10	10296_90510_90510_0	10296	13	15	20177	4680	7.478632	93.824783
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	N	15	N15	238	DMSO	ctrl	0	10296_90511_90511_0	10296	14	15	20177	5395	7.451344	96.107506
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	O	15	O15	239	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	P	15	P15	240	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	A	16	A16	241	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	B	16	B16	242	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	C	16	C16	243	Camptothecin	dose_5	10	10296_90523_90523_0	10296	3	16	20177	993	0.80564	89.526688
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	D	16	D16	244	Camptothecin	dose_4	10	10296_90522_90522_0	10296	4	16	20177	282	4.964539	100
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	E	16	E16	245	Camptothecin	dose_3	10	10296_90521_90521_0	10296	5	16	20177	1831	17.094484	96.067726
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	F	16	F16	246	Camptothecin	dose_2	10	10296_90520_90520_0	10296	6	16	20177	2480	11.41129	90.201614
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	G	16	G16	247	Camptothecin	dose_1	10	10296_90519_90519_0	10296	7	16	20177	4599	5.762122	88.345291
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	H	16	H16	248	DMSO	ctrl	0	10296_90518_90518_0	10296	8	16	20177	5897	9.801594	95.16703
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	I	16	I16	249	Brefeldin A	dose_5	10	10296_90517_90517_0	10296	9	16	20177	40	45	100
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	J	16	J16	250	Brefeldin A	dose_4	10	10296_90516_90516_0	10296	10	16	20177	376	30.851065	99.734039
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	K	16	K16	251	Brefeldin A	dose_3	10	10296_90515_90515_0	10296	11	16	20177	211	43.12796	100
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	L	16	L16	252	Brefeldin A	dose_2	10	10296_90514_90514_0	10296	12	16	20177	103	55.339806	99.029129
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	M	16	M16	253	Brefeldin A	dose_1	10	10296_90513_90513_0	10296	13	16	20177	4652	10.490111	95.012901
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	N	16	N16	254	DMSO	ctrl	0	10296_90512_90512_0	10296	14	16	20177	5471	10.583075	95.887405
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	O	16	O16	255	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	P	16	P16	256	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	A	17	A17	257	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	B	17	B17	258	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	C	17	C17	259	Bafilomycin A1	dose_5	1	10296_90524_90524_0	10296	3	17	20177	3373	17.87726	97.124222
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	D	17	D17	260	Bafilomycin A1	dose_4	1	10296_90525_90525_0	10296	4	17	20177	2992	20.989305	97.860962
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	E	17	E17	261	Bafilomycin A1	dose_3	1	10296_90526_90526_0	10296	5	17	20177	3958	4.269833	100
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	F	17	F17	262	Bafilomycin A1	dose_2	1	10296_90527_90527_0	10296	6	17	20177	3351	8.176663	95.971352
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	G	17	G17	263	Bafilomycin A1	dose_1	1	10296_90528_90528_0	10296	7	17	20177	4564	6.266433	92.484665
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	H	17	H17	264	DMSO	ctrl	0	10296_90529_90529_0	10296	8	17	20177	4361	3.324925	91.928459
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	I	17	I17	265	Pyridostatin	dose_5	10	10296_90530_90530_0	10296	9	17	20177	5653	31.717672	97.877235
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	J	17	J17	266	Pyridostatin	dose_4	10	10296_90531_90531_0	10296	10	17	20177	4675	6.588235	93.582886
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	K	17	K17	267	Pyridostatin	dose_3	10	10296_90532_90532_0	10296	11	17	20177	6230	8.330658	95.473518
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	L	17	L17	268	Pyridostatin	dose_2	10	10296_90533_90533_0	10296	12	17	20177	5871	17.101006	96.218704
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	M	17	M17	269	Pyridostatin	dose_1	10	10296_90534_90534_0	10296	13	17	20177	5141	6.613499	92.764053
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	N	17	N17	270	DMSO	ctrl	0	10296_90535_90535_0	10296	14	17	20177	5537	9.499729	96.351814
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	O	17	O17	271	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	P	17	P17	272	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	A	18	A18	273	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	B	18	B18	274	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	C	18	C18	275	Bafilomycin A1	dose_5	1	10296_90547_90547_0	10296	3	18	20177	2827	14.927485	97.842239
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	D	18	D18	276	Bafilomycin A1	dose_4	1	10296_90546_90546_0	10296	4	18	20177	3588	13.405797	97.826088
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	E	18	E18	277	Bafilomycin A1	dose_3	1	10296_90545_90545_0	10296	5	18	20177	3492	3.264605	100
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	F	18	F18	278	Bafilomycin A1	dose_2	1	10296_90544_90544_0	10296	6	18	20177	3848	9.615385	95.530144
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	G	18	G18	279	Bafilomycin A1	dose_1	1	10296_90543_90543_0	10296	7	18	20177	3628	2.728776	90.876518
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	H	18	H18	280	DMSO	ctrl	0	10296_90542_90542_0	10296	8	18	20177	4691	6.203368	92.43232
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	I	18	I18	281	Pyridostatin	dose_5	10	10296_90541_90541_0	10296	9	18	20177	5834	43.69215	96.503258
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	J	18	J18	282	Pyridostatin	dose_4	10	10296_90540_90540_0	10296	10	18	20177	5728	6.215084	94.622902
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	K	18	K18	283	Pyridostatin	dose_3	10	10296_90539_90539_0	10296	11	18	20177	5977	24.560816	96.570183
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	L	18	L18	284	Pyridostatin	dose_2	10	10296_90538_90538_0	10296	12	18	20177	6200	19.887096	96.096771
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	M	18	M18	285	Pyridostatin	dose_1	10	10296_90537_90537_0	10296	13	18	20177	4850	4.845361	92.742271
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	N	18	N18	286	DMSO	ctrl	0	10296_90536_90536_0	10296	14	18	20177	5879	21.023983	96.649094
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	O	18	O18	287	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	P	18	P18	288	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	A	19	A19	289	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	B	19	B19	290	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	C	19	C19	291	Thapsigargin	dose_5	10	10296_90548_90548_0	10296	3	19	20177	209	1.913876	96.650719
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	D	19	D19	292	Thapsigargin	dose_4	10	10296_90549_90549_0	10296	4	19	20177	94	1.06383	95.744682
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	E	19	E19	293	Thapsigargin	dose_3	10	10296_90550_90550_0	10296	5	19	20177	179	3.351955	97.765366
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	F	19	F19	294	Thapsigargin	dose_2	10	10296_90551_90551_0	10296	6	19	20177	268	9.701492	99.253731
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	G	19	G19	295	Thapsigargin	dose_1	10	10296_90552_90552_0	10296	7	19	20177	1257	17.024662	98.488464
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	H	19	H19	296	DMSO	ctrl	0	10296_90553_90553_0	10296	8	19	20177	4758	7.124842	94.556534
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	I	19	I19	297	Mafosfamide	dose_5	20	10296_90554_90554_0	10296	9	19	20177	4859	8.540852	92.447006
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	J	19	J19	298	Mafosfamide	dose_4	20	10296_90555_90555_0	10296	10	19	20177	5266	18.685909	96.467911
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	K	19	K19	299	Mafosfamide	dose_3	20	10296_90556_90556_0	10296	11	19	20177	6603	12.252007	96.759048
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	L	19	L19	300	Mafosfamide	dose_2	20	10296_90557_90557_0	10296	12	19	20177	5787	13.824088	95.645409
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	M	19	M19	301	Mafosfamide	dose_1	20	10296_90558_90558_0	10296	13	19	20177	5046	4.617519	92.707092
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	N	19	N19	302	DMSO	ctrl	0	10296_90559_90559_0	10296	14	19	20177	5055	11.454006	95.588524
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	O	19	O19	303	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	P	19	P19	304	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	A	20	A20	305	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	B	20	B20	306	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	C	20	C20	307	Thapsigargin	dose_5	10	10296_90571_90571_0	10296	3	20	20177	180	0	95.555557
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	D	20	D20	308	Thapsigargin	dose_4	10	10296_90570_90570_0	10296	4	20	20177	160	6.25	98.125
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	E	20	E20	309	Thapsigargin	dose_3	10	10296_90569_90569_0	10296	5	20	20177	135	2.962963	97.037041
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	F	20	F20	310	Thapsigargin	dose_2	10	10296_90568_90568_0	10296	6	20	20177	766	15.796345	99.216713
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	G	20	G20	311	Thapsigargin	dose_1	10	10296_90567_90567_0	10296	7	20	20177	1284	15.887851	98.442368
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	H	20	H20	312	DMSO	ctrl	0	10296_90566_90566_0	10296	8	20	20177	6134	12.455168	95.87545
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	I	20	I20	313	Mafosfamide	dose_5	20	10296_90565_90565_0	10296	9	20	20177	4855	28.836252000000002	94.76828
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	J	20	J20	314	Mafosfamide	dose_4	20	10296_90564_90564_0	10296	10	20	20177	5427	15.257048	96.130455
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	K	20	K20	315	Mafosfamide	dose_3	20	10296_90563_90563_0	10296	11	20	20177	6135	22.559088	96.870415
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	L	20	L20	316	Mafosfamide	dose_2	20	10296_90562_90562_0	10296	12	20	20177	6263	14.449944	95.561234
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	M	20	M20	317	Mafosfamide	dose_1	20	10296_90561_90561_0	10296	13	20	20177	4784	8.946488	92.87207
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	N	20	N20	318	DMSO	ctrl	0	10296_90560_90560_0	10296	14	20	20177	5671	14.494798	95.89138
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	O	20	O20	319	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	P	20	P20	320	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	A	21	A21	321	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	B	21	B21	322	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	C	21	C21	323	Tunicamycin	dose_5	25	10296_90572_90572_0	10296	3	21	20177	775	4	98.967743
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	D	21	D21	324	Tunicamycin	dose_4	25	10296_90573_90573_0	10296	4	21	20177	596	3.355705	98.8255
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	E	21	E21	325	Tunicamycin	dose_3	25	10296_90574_90574_0	10296	5	21	20177	1511	5.691595	99.205826
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	F	21	F21	326	Tunicamycin	dose_2	25	10296_90575_90575_0	10296	6	21	20177	3973	17.518248	98.338783
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	G	21	G21	327	Tunicamycin	dose_1	25	10296_90576_90576_0	10296	7	21	20177	4503	5.574062	90.00666
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	H	21	H21	328	DMSO	ctrl	0	10296_90577_90577_0	10296	8	21	20177	4340	3.087558	89.723503
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	I	21	I21	329	Chloroquine	dose_5	100	10296_90578_90578_0	10296	9	21	20177	5129	65.158897	99.044647
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	J	21	J21	330	Chloroquine	dose_4	100	10296_90579_90579_0	10296	10	21	20177	5259	50.218674	98.649933
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	K	21	K21	331	Chloroquine	dose_3	100	10296_90580_90580_0	10296	11	21	20177	6757	38.789402	97.158501
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	L	21	L21	332	Chloroquine	dose_2	100	10296_90581_90581_0	10296	12	21	20177	5985	21.152882	96.173767
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	M	21	M21	333	Chloroquine	dose_1	100	10296_90582_90582_0	10296	13	21	20177	5490	7.759563	92.896172000000007
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	N	21	N21	334	Staurosporin	kill	100	10296_90583_90583_0	10296	14	21	20177	5500	10.345454	96.145454
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	O	21	O21	335	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	P	21	P21	336	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	A	22	A22	337	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_01	1	10296	A375	B	22	B22	338	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
